epoch,phase,source_best_epoch,total_loss,data_loss,ode_loss,ic_loss,forcing_loss,smooth_loss,d_smooth_loss,weighted_data_loss,weighted_ode_loss,weighted_ic_loss,weighted_forcing_loss,weighted_smooth_loss,weighted_d_smooth_loss,train_R2,all_R2,test_R2,optimizer_loss_before_step,summary_train_R2,summary_RMSE,summary_MAE
1925,train,,0.01554133277386427,0.010772733949124813,94.97051239013672,0.00017216891865245998,0.02813739702105522,4.153659028816037e-05,9.629258420318365e-05,0.010772733949124813,0.0047485255636274815,1.721689295663964e-05,2.813739683915628e-06,4.1536591055546523e-08,4.814629250837754e-10,0.8714856487641767,0.8714856487641767,,0.015537243336439133,,,
1950,train,,0.015595435164868832,0.011161585338413715,88.11528778076172,0.00024754766491241753,0.03280266746878624,5.148047785041854e-05,8.93468750291504e-05,0.011161585338413715,0.004405764397233725,2.4754766855039634e-05,3.2802665828057798e-06,5.148048032310726e-08,4.467343717173833e-10,0.8694401845381792,0.8694401845381792,,0.015597688965499401,,,
1975,train,,0.015532591380178928,0.010911945253610611,91.96730041503906,0.00018721044762060046,0.03505750745534897,5.382265953812748e-05,9.335079812444746e-05,0.010911945253610611,0.004598364699631929,1.8721044398262165e-05,3.505750555632403e-06,5.382266365927535e-08,4.667539688085753e-10,0.8715047649551952,0.8715047649551952,,0.01552886888384819,,,
2000,train,,0.015519856475293636,0.010812954977154732,93.72128295898438,0.00017290451796725392,0.034945860505104065,5.195992343942635e-05,9.517431317362934e-05,0.010812954977154732,0.004686064086854458,1.7290452888119034e-05,3.4945860534207895e-06,5.1959926139488744e-08,4.75871564376007e-10,0.8715685489618601,0.8715685489618601,,0.01551963109523058,,,
2025,train,,0.015601642429828644,0.01103184837847948,90.7834701538086,0.0002702788624446839,0.035410262644290924,5.1249979151180014e-05,9.224543464370072e-05,0.01103184837847948,0.004539173562079668,2.7027886972064152e-05,3.541026217135368e-06,5.124998025962668e-08,4.6122716756968885e-10,0.8679704435983898,0.8679704435983898,,0.015582811087369919,,,
2050,train,,0.015522967092692852,0.01089117955416441,92.16973114013672,0.00019719978445209563,0.03531123325228691,4.872527642874047e-05,9.369799226988107e-05,0.01089117955416441,0.00460848631337285,1.9719978809007443e-05,3.5311231840751134e-06,4.8725279810923894e-08,4.684899690410305e-10,0.8713844605324951,0.8713844605324951,,0.015527110546827316,,,
2075,train,,0.016619272530078888,0.011234939098358154,107.18289947509766,0.00021420752455014735,0.03716240078210831,5.228879308560863e-05,0.00010871378617594019,0.011234939098358154,0.005359144881367683,2.1420752091216855e-05,3.7162399166845717e-06,5.228879729202163e-08,5.435689121036091e-10,0.8629196428922208,0.8629196428922208,,0.017088646069169044,,,
2100,train,,0.015523807145655155,0.010824565775692463,93.4648666381836,0.00021901763102505356,0.040379587560892105,5.7242756156483665e-05,9.505279012955725e-05,0.010824565775692463,0.004673243034631014,2.1901763830101117e-05,4.037958660774166e-06,5.7242758089159906e-08,4.752639393146296e-10,0.8714776788753735,0.8714776788753735,,0.015557993203401566,,,
2125,train,,0.015505335293710232,0.01083054393529892,93.04927062988281,0.0001815587020246312,0.041126515716314316,5.8663605159381405e-05,9.471862722421065e-05,0.01083054393529892,0.004652463365346193,1.815586983866524e-05,4.112651367904618e-06,5.8663609081577306e-08,4.7359310917372e-10,0.871401203151268,0.871401203151268,,0.015505675226449966,,,
2150,train,,0.015614619478583336,0.011030756868422031,91.2598648071289,0.0001657286484260112,0.04234447330236435,6.173566362122074e-05,9.293609764426947e-05,0.011030756868422031,0.0045629930682480335,1.6572865206399e-05,4.234447260387242e-06,6.173566902134553e-08,4.646804885322098e-10,0.8730920974268939,0.8730920974268939,,0.015555523335933685,,,
2175,train,,0.015519950538873672,0.010881980881094933,92.23634338378906,0.00021936107077635825,0.0415770523250103,5.794810931547545e-05,9.392671927344054e-05,0.010881980881094933,0.004611817188560963,2.1936108169029467e-05,4.157705006946344e-06,5.794811031023528e-08,4.696336097786968e-10,0.8712060209161918,0.8712060209161918,,0.015532261691987514,,,
2200,train,,0.016010655090212822,0.011596105992794037,87.78776550292969,0.00020924379350617528,0.041786521673202515,5.776087709818967e-05,8.914346108213067e-05,0.011596105992794037,0.004389388021081686,2.0924378986819647e-05,4.178652034170227e-06,5.7760878746648814e-08,4.457172964045242e-10,0.8704812918046462,0.8704812918046462,,0.01595999114215374,,,
2225,train,,0.015527142211794853,0.010955719277262688,90.90994262695312,0.00021469080820679665,0.04395628720521927,6.135821604402736e-05,9.265840344596654e-05,0.010955719277262688,0.004545497242361307,2.1469080820679665e-05,4.395628820930142e-06,6.135822161468241e-08,4.6329201586203794e-10,0.8717083646129815,0.8717083646129815,,0.01552446000277996,,,
2250,train,,0.015615648590028286,0.011275469325482845,86.22515106201172,0.00024242248036898673,0.04613427817821503,6.630866846535355e-05,8.796869951765984e-05,0.011275469325482845,0.004311257507652044,2.4242248400696553e-05,4.6134277909004595e-06,6.630867233070603e-08,4.398434949592911e-10,0.8692903701020274,0.8692903701020274,,0.01562539115548134,,,
2275,train,,0.015488136559724808,0.010892700403928757,91.40914154052734,0.00019970476569142193,0.04935068264603615,7.261736755026504e-05,9.329175372840837e-05,0.010892700403928757,0.004570457153022289,1.9970477296737954e-05,4.935068318445701e-06,7.261736811869923e-08,4.664587605063275e-10,0.8716384449456065,0.8716384449456065,,0.01549367792904377,,,
2300,train,,0.01573786325752735,0.01081428024917841,97.87202453613281,0.0002499271067790687,0.04919615760445595,7.086300320224836e-05,9.980180766433477e-05,0.01081428024917841,0.004893600940704346,2.499271067790687e-05,4.919615548715228e-06,7.086300968239811e-08,4.990090007872539e-10,0.8678277638647919,0.8678277638647919,,0.015782233327627182,,,
2325,train,,0.015506099909543991,0.010734856128692627,94.90922546386719,0.0002118373231496662,0.04537219926714897,6.068780203349888e-05,9.687653800938278e-05,0.010734856128692627,0.004745461046695709,2.118373231496662e-05,4.537219865596853e-06,6.068780322721068e-08,4.843827006162371e-10,0.8716246080995309,0.8716246080995309,,0.015500997193157673,,,
2350,train,,0.015509177930653095,0.010964284650981426,90.39156341552734,0.00020255403069313616,0.0498739518225193,7.309758075280115e-05,9.235906327376142e-05,0.010964284650981426,0.004519578069448471,2.0255403796909377e-05,4.987395186617505e-06,7.309758132123534e-08,4.6179529644696515e-10,0.8710260912763823,0.8710260912763823,,0.015494033694267273,,,
2375,train,,0.01550249382853508,0.01086402963846922,92.15152740478516,0.00025859850575216115,0.04956595599651337,7.039959746180102e-05,9.416522516403347e-05,0.01086402963846922,0.004607576411217451,2.5859850211418234e-05,4.9565956032893155e-06,7.039960081556274e-08,4.708261003294467e-10,0.8701768094996886,0.8701768094996886,,0.015542714856564999,,,
2400,train,,0.015476078726351261,0.010816334746778011,92.66175079345703,0.00021634127188008279,0.04953044652938843,6.948276131879538e-05,9.471645171288401e-05,0.010816334746778011,0.004633087199181318,2.1634126824210398e-05,4.953044481226243e-06,6.94827662073294e-08,4.735822289880787e-10,0.8714113805757281,0.8714113805757281,,0.015472396276891232,,,
2425,train,,0.01588919758796692,0.01138351857662201,89.22511291503906,0.0003893648099619895,0.05406660586595535,8.025974238989875e-05,8.640338637633249e-05,0.01138351857662201,0.004461255390197039,3.8936483178986236e-05,5.406660420703702e-06,8.025974551628678e-08,4.320169222360448e-10,0.8631707589010916,0.8631707589010916,,0.015774322673678398,,,
2450,train,,0.01579788699746132,0.01095476746559143,96.10498809814453,0.00035296459100209177,0.025508074089884758,2.436470822431147e-05,9.654038876760751e-05,0.01095476746559143,0.004805249162018299,3.529645982780494e-05,2.5508072667435044e-06,2.4364709361179848e-08,4.827019339792571e-10,0.8687794657809157,0.8687794657809157,,0.016181206330657005,,,
2475,train,,0.015519431792199612,0.01080634631216526,93.7209701538086,0.00024828242021612823,0.021803544834256172,2.7557030989555642e-05,9.506865171715617e-05,0.01080634631216526,0.004686048254370689,2.4828243113006465e-05,2.180354385927785e-06,2.7557032211689148e-08,4.753432647497391e-10,0.8724379304685408,0.8724379304685408,,0.015533623285591602,,,
2500,train,,0.01547964382916689,0.010852696374058723,92.01368713378906,0.00023375482123810798,0.028425274416804314,4.5068889448884875e-05,9.371242776978761e-05,0.010852696374058723,0.004600684158504009,2.3375481760012917e-05,2.8425274649634957e-06,4.5068890841548637e-08,4.685621335376311e-10,0.8717549402672564,0.8717549402672564,,0.015480044297873974,,,
2525,train,,0.015471640974283218,0.010785553604364395,93.18708038330078,0.00022914329019840807,0.037545423954725266,6.447384657803923e-05,9.512756514595821e-05,0.010785553604364395,0.004659353755414486,2.2914329747436568e-05,3.7545423765550368e-06,6.447385203500744e-08,4.756378069181721e-10,0.8718281122959702,0.8718281122959702,,0.015465950593352318,,,
2550,train,,0.015560385771095753,0.01093011349439621,91.83464050292969,0.00033882720163092017,0.045737266540527344,8.38143314467743e-05,9.388189937453717e-05,0.01093011349439621,0.004591731820255518,3.3882719435496256e-05,4.573726528178668e-06,8.381433502790969e-08,4.694095112611762e-10,0.8684911467681551,0.8684911467681551,,0.01568795181810856,,,
2575,train,,0.01546880230307579,0.010875499807298183,91.23441314697266,0.0002656485012266785,0.04925376549363136,9.015501564135775e-05,9.333979687653482e-05,0.010875499807298183,0.0045617204159498215,2.656485048646573e-05,4.925376288156258e-06,9.015501944986681e-08,4.666989572577052e-10,0.8715942635914407,0.8715942635914407,,0.015477793291211128,,,
2600,train,,0.015440097078680992,0.010822831653058529,91.73143005371094,0.0002513044164516032,0.05459727346897125,0.00010365307389292866,9.390381455887109e-05,0.010822831653058529,0.004586571361869574,2.513044273655396e-05,5.459727162815398e-06,1.0365307900883636e-07,4.695190347625555e-10,0.8719427798768291,0.8719427798768291,,0.015440018847584724,,,
2625,train,,0.015838829800486565,0.011704428121447563,81.6343994140625,0.0004684327868744731,0.05728147551417351,0.00011031742178602144,8.35980026749894e-05,0.011704428121447563,0.004081720020622015,4.6843280870234594e-05,5.728147243644344e-06,1.1031742985778692e-07,4.179900037204476e-10,0.8649753279590828,0.8649753279590828,,0.015578503720462322,,,
2650,train,,0.015445994213223457,0.010817307978868484,91.82819366455078,0.00031188951106742024,0.059776000678539276,0.0001100966110243462,9.406972822034732e-05,0.010817307978868484,0.004591409582644701,3.118895256193355e-05,5.977599812467815e-06,1.1009661449179475e-07,4.703486489177067e-10,0.8723127027420052,0.8723127027420052,,0.015475896187126637,,,
2675,train,,0.015413476154208183,0.010831903666257858,90.87789916992188,0.0003168581170029938,0.05888988822698593,0.00010319052671547979,9.313055488746613e-05,0.010831903666257858,0.004543894901871681,3.1685813155490905e-05,5.888988653168781e-06,1.0319052989871125e-07,4.6565276634602526e-10,0.87210781684853,0.87210781684853,,0.015415889210999012,,,
2700,train,,0.016504991799592972,0.012445641681551933,79.37860870361328,0.0008414431940764189,0.06167885661125183,0.00010858385940082371,7.914982415968552e-05,0.012445641681551933,0.003968930337578058,8.414431795245036e-05,6.1678856582148e-06,1.0858386190193414e-07,3.9574910015716114e-10,0.8588577595301807,0.8588577595301807,,0.015975365415215492,,,
2725,train,,0.01550279650837183,0.01071010623127222,94.95516967773438,0.0003904813202098012,0.057959433645009995,8.69078648975119e-05,9.706149285193533e-05,0.01071010623127222,0.004747758153825998,3.904813274857588e-05,5.795943252451252e-06,8.690786756915259e-08,4.853074608845986e-10,0.8721659148050748,0.8721659148050748,,0.015620800666511059,,,
2750,train,,0.015412818640470505,0.010823456570506096,90.87321472167969,0.00040181237272918224,0.05436420068144798,8.394392352784052e-05,9.314046474173665e-05,0.010823456570506096,0.004543660674244165,4.018123945570551e-05,5.436419996840414e-06,8.394393091748498e-08,4.657023100484992e-10,0.8719206222684556,0.8719206222684556,,0.015418030321598053,,,
2775,train,,0.015376139432191849,0.010765081271529198,91.22529602050781,0.00043456361163407564,0.062303103506565094,0.00010638498497428373,9.359435352962464e-05,0.010765081271529198,0.004561264533549547,4.345636261859909e-05,6.230310191313038e-06,1.063849879301415e-07,4.679717724442867e-10,0.8718641969696022,0.8718641969696022,,0.015376194380223751,,,
2800,train,,0.015495441854000092,0.010968083515763283,89.50698852539062,0.0004612644261214882,0.05790182948112488,9.188780677504838e-05,9.163688082480803e-05,0.010968083515763283,0.004475349094718695,4.612644261214882e-05,5.790182967757573e-06,9.188781291413761e-08,4.581843793260987e-10,0.869781433501918,0.869781433501918,,0.015443230047821999,,,
2825,train,,0.015925241634249687,0.010868186131119728,100.20655059814453,0.00040798165719024837,0.05839349329471588,9.165977098746225e-05,0.00010223696881439537,0.010868186131119728,0.005010327324271202,4.079816790181212e-05,5.839349341840716e-06,9.165977843395012e-08,5.111848166983179e-10,0.8663168194784213,0.8663168194784213,,0.015609349124133587,,,
2850,train,,0.015422789379954338,0.010998754762113094,87.27039337158203,0.0005483258864842355,0.055913154035806656,9.150838741334155e-05,8.95278062671423e-05,0.010998754762113094,0.0043635196052491665,5.483258792082779e-05,5.591315130004659e-06,9.150839019866908e-08,4.476390091934235e-10,0.8710563491133484,0.8710563491133484,,0.01550951786339283,,,
2875,train,,0.015296570025384426,0.0107641676440835,89.57564544677734,0.0004728692874778062,0.06221418455243111,0.00011268327943980694,9.209914423990995e-05,0.0107641676440835,0.004478781949728727,4.728692874778062e-05,6.221418516361155e-06,1.1268328137248318e-07,4.6049569712991456e-10,0.871907786278645,0.871907786278645,,0.015309297479689121,,,
2900,train,,0.015460477210581303,0.01108615379780531,86.42655944824219,0.00046385222231037915,0.06493240594863892,0.00011675939458655193,8.881281974026933e-05,0.01108615379780531,0.0043213278986513615,4.6385222958633676e-05,6.493240562122082e-06,1.1675940214672664e-07,4.4406409105413047e-10,0.8669997783689032,0.8669997783689032,,0.015674538910388947,,,
2925,train,,0.019062431529164314,0.015162303112447262,75.24129486083984,0.0013214799109846354,0.05825234577059746,9.190903074340895e-05,7.309978536795825e-05,0.015162303112447262,0.0037620647344738245,0.00013214799400884658,5.825234438816551e-06,9.190903682565477e-08,3.6549890891635073e-10,0.8373156145199964,0.8373156145199964,,0.017009127885103226,,,
2950,train,,0.015579034574329853,0.010805876925587654,94.64431762695312,0.0003565744555089623,0.052114278078079224,7.214695506263524e-05,9.619889897294343e-05,0.010805876925587654,0.004732215777039528,3.565744555089623e-05,5.211427833273774e-06,7.214696040591662e-08,4.809944664785348e-10,0.872365529672435,0.872365529672435,,0.015657944604754448,,,
2975,train,,0.015354642644524574,0.0107417032122612,91.04015350341797,0.0005648379446938634,0.043725043535232544,7.441865454893559e-05,9.316534124081954e-05,0.0107417032122612,0.004552007652819157,5.648379374179058e-05,4.372504463390214e-06,7.44186579026973e-08,4.658267105384084e-10,0.870899856530739,0.870899856530739,,0.015366504900157452,,,
3000,train,,0.015455173328518867,0.011178682558238506,84.33731079101562,0.0005322065553627908,0.06278081983327866,0.00012634335143957287,8.658928709337488e-05,0.011178682558238506,0.004216865636408329,5.3220657719066367e-05,6.278081855271012e-06,1.2634335178063338e-07,4.329464287078366e-10,0.8676891215440292,0.8676891215440292,,0.015505354851484299,,,
3025,train,,0.015267983078956604,0.010778122581541538,88.95878601074219,0.00034854983096010983,0.06928330659866333,0.00013769201177638024,9.159411274595186e-05,0.010778122581541538,0.0044479393400251865,3.4854983823606744e-05,6.928330549271777e-06,1.3769201245850127e-07,4.5797055037155587e-10,0.8718077492297942,0.8718077492297942,,0.015296167694032192,,,
3050,train,,0.015227454714477062,0.010779591277241707,88.46417236328125,0.00017521406698506325,0.06996718049049377,0.0001365331409033388,9.116243745665997e-05,0.010779591277241707,0.00442320853471756,1.7521406334708445e-05,6.996717729634838e-06,1.3653314567818597e-07,4.558121657893821e-10,0.87160806422915,0.87160806422915,,0.01522881630808115,,,
3075,train,,0.01567441038787365,0.011173001490533352,89.28929138183594,0.0002983853919431567,0.0697886124253273,0.00012944385525770485,9.172903810394928e-05,0.011173001490533352,0.004464464262127876,2.9838540285709314e-05,6.978861165407579e-06,1.2944386185154144e-07,4.5864517739246935e-10,0.8597778256469752,0.8597778256469752,,0.015780966728925705,,,
3100,train,,0.015260690823197365,0.010768258012831211,89.29020690917969,0.00021674219169653952,0.06145346909761429,0.00010225037840427831,9.192172001348808e-05,0.010768258012831211,0.00446451036259532,2.1674219169653952e-05,6.145346560515463e-06,1.0225038238331763e-07,4.5960860117766345e-10,0.8714529475872671,0.8714529475872671,,0.015298623591661453,,,
3125,train,,0.015219012275338173,0.01081120129674673,87.79319763183594,0.00011330637062201276,0.0671001747250557,0.00011074187932536006,9.050861990544945e-05,0.01081120129674673,0.004389659967273474,1.1330636880302336e-05,6.710017260047607e-06,1.1074188677184793e-07,4.525430863377977e-10,0.8712951380567517,0.8712951380567517,,0.01522006280720234,,,
3150,train,,0.015205827541649342,0.01079682819545269,87.88629150390625,7.260878919623792e-05,0.07298967242240906,0.0001257975964108482,9.067184873856604e-05,0.01079682819545269,0.004394314251840115,7.2608791015227325e-06,7.298966920643579e-06,1.2579759811615077e-07,4.533592390387753e-10,0.8711301553163924,0.8711301553163924,,0.01520612183958292,,,
3175,train,,0.015199873596429825,0.010795415379106998,87.82874298095703,5.387100100051612e-05,0.07503893971443176,0.0001308656355831772,9.065103222383186e-05,0.010795415379106998,0.00439143693074584,5.387100372900022e-06,7.5038938120997045e-06,1.308656436549427e-07,4.532551556302167e-10,0.871070346457827,0.871070346457827,,0.015200052410364151,,,
3200,train,,0.015280420891940594,0.011052152141928673,84.3230209350586,4.4033480662619695e-05,0.07585853338241577,0.00012885319301858544,8.706811786396429e-05,0.011052152141928673,0.004216150846332312,4.40334815721144e-06,7.585852927149972e-06,1.2885320188615879e-07,4.3534056914928954e-10,0.8720026506481369,0.8720026506481369,,0.015236116014420986,,,
3225,train,,0.01536985021084547,0.010668938048183918,93.67093658447266,9.499543375568464e-05,0.07737798988819122,0.00012771990441251546,9.663565288065001e-05,0.010668938048183918,0.004683546721935272,9.499543921265285e-06,7.737799023743719e-06,1.2771991464433086e-07,4.831782751679725e-10,0.8698903424238431,0.8698903424238431,,0.015232238918542862,,,
3250,train,,0.015252615325152874,0.010999182239174843,84.75949096679688,7.744729373371229e-05,0.07594702392816544,0.00011883679690072313,8.756273018661886e-05,0.010999182239174843,0.004237974528223276,7.744729373371229e-06,7.5947023105982225e-06,1.1883680173241373e-07,4.378136464477933e-10,0.870803746196865,0.870803746196865,,0.015237919054925442,,,
3275,train,,0.015198057517409325,0.010812428779900074,87.4544677734375,5.075607987237163e-05,0.0770903155207634,0.00011988097685389221,9.034720278577879e-05,0.010812428779900074,0.004372723400592804,5.075607987237163e-06,7.709031706326641e-06,1.1988097980975e-07,4.5173600971004646e-10,0.8711588169558789,0.8711588169558789,,0.015200057066977024,,,
3300,train,,0.015191124752163887,0.010784052312374115,87.90862274169922,3.709668089868501e-05,0.07810525596141815,0.0001215925658470951,9.08446527319029e-05,0.010784052312374115,0.0043954309076070786,3.709668135343236e-06,7.810524948581588e-06,1.2159257778421306e-07,4.542232423521142e-10,0.8709681952479207,0.8709681952479207,,0.01519105862826109,,,
3325,train,,0.015187757089734077,0.01079998817294836,87.5354995727539,2.9739825549768284e-05,0.0789947360754013,0.0001214610820170492,9.048056381288916e-05,0.01079998817294836,0.004376774653792381,2.9739826459262986e-06,7.89947353041498e-06,1.214610847455333e-07,4.5240280965863633e-10,0.8709923277449682,0.8709923277449682,,0.015187844634056091,,,
3350,train,,0.015187997370958328,0.010766304098069668,88.2225341796875,2.4763587134657428e-05,0.07969465851783752,0.00012082181638106704,9.119473543250933e-05,0.010766304098069668,0.004411126486957073,2.476358758940478e-06,7.969465514179319e-06,1.2082182365702465e-07,4.5597367548388945e-10,0.871149881472517,0.871149881472517,,0.015186834149062634,,,
3375,train,,0.01525038480758667,0.010856901295483112,87.60094451904297,5.676013097399846e-05,0.07648809254169464,0.00011108061153208837,9.053629037225619e-05,0.010856901295483112,0.00438004732131958,5.676013188349316e-06,7.648809514648747e-06,1.1108061670483949e-07,4.5268144788224163e-10,0.8683027994918467,0.8683027994918467,,0.015235190279781818,,,
3400,train,,0.01519306842237711,0.01082006748765707,87.21730041503906,4.296257975511253e-05,0.07729920744895935,0.0001096028572646901,9.018398850457743e-05,0.01082006748765707,0.004360864870250225,4.296257884561783e-06,7.729920980636962e-06,1.0960286545014242e-07,4.5091994027579574e-10,0.870855048480462,0.870855048480462,,0.015197822824120522,,,
3425,train,,0.015185621567070484,0.010787914507091045,87.73202514648438,2.9516948416130617e-05,0.0803506150841713,0.00011921536497538909,9.073943510884419e-05,0.010787914507091045,0.004386601038277149,2.9516947961383266e-06,8.035061000555288e-06,1.1921537179659936e-07,4.5369716317189557e-10,0.8709004176329769,0.8709004176329769,,0.015185858123004436,,,
3450,train,,0.01518271304666996,0.01078447513282299,87.75294494628906,2.2856780560687184e-05,0.08182691782712936,0.0001228763721883297,9.078260336536914e-05,0.01078447513282299,0.004387646913528442,2.2856781924929237e-06,8.182691999536473e-06,1.228763721883297e-07,4.539130182834583e-10,0.8708432560425097,0.8708432560425097,,0.015182580798864365,,,
3475,train,,0.015258532017469406,0.010960066691040993,85.663330078125,6.748707528458908e-05,0.08424437046051025,0.00012614845763891935,8.842915849527344e-05,0.010960066691040993,0.004283166490495205,6.748707619408378e-06,8.42443660076242e-06,1.261484641190691e-07,4.421457922010319e-10,0.8668012960061181,0.8668012960061181,,0.0153366569429636,,,
3500,train,,0.015205749310553074,0.010856477543711662,86.7259750366211,4.882010034634732e-05,0.07980821281671524,0.00011111565981991589,8.970067574409768e-05,0.010856477543711662,0.004336298443377018,4.882010216533672e-06,7.980821465025656e-06,1.1111566777799453e-07,4.485033733292454e-10,0.8711550612951351,0.8711550612951351,,0.015203561633825302,,,
3525,train,,0.015184733085334301,0.010777601040899754,87.91508483886719,3.052395550184883e-05,0.08206210285425186,0.00012055848492309451,9.097583824768662e-05,0.010777601040899754,0.00439575407654047,3.0523956411343534e-06,8.206209713534918e-06,1.2055849651915196e-07,4.5487918987063836e-10,0.8708444899232725,0.8708444899232725,,0.015184927731752396,,,
3550,train,,0.015179741196334362,0.010801439173519611,87.35022735595703,2.2656484361505136e-05,0.08399924635887146,0.00012599590991158038,9.041932207765058e-05,0.010801439173519611,0.004367511253803968,2.2656483906757785e-06,8.399924809054937e-06,1.259959105937014e-07,4.520966101484447e-10,0.8709366016666709,0.8709366016666709,,0.015179920941591263,,,
3575,train,,0.015177536755800247,0.010785802267491817,87.62677764892578,1.8228613043902442e-05,0.08448472619056702,0.0001251309586223215,9.071749082067981e-05,0.010785802267491817,0.0043813386000692844,1.8228613498649793e-06,8.448472726740874e-06,1.2513096692146064e-07,4.53587445381487e-10,0.8709252529323777,0.8709252529323777,,0.015177550725638866,,,
3600,train,,0.015470335260033607,0.011518540792167187,78.77458190917969,4.439254917087965e-05,0.08501612395048141,0.0001241470454260707,8.159786375472322e-05,0.011518540792167187,0.00393872894346714,4.439255008037435e-06,8.501611773681361e-06,1.241470499735442e-07,4.079893090036535e-10,0.8670653656713105,0.8670653656713105,,0.015397745184600353,,,
3625,train,,0.015206028707325459,0.010747880674898624,88.91041564941406,3.8727095670765266e-05,0.08634643256664276,0.00012126757792429999,9.20249949558638e-05,0.010747880674898624,0.00444552069529891,3.872709839924937e-06,8.634642654214986e-06,1.212675897477311e-07,4.601249659064166e-10,0.8708118893801458,0.8708118893801458,,0.015197367407381535,,,
3650,train,,0.015180977992713451,0.010809972882270813,87.1989974975586,2.547105759731494e-05,0.08389175683259964,0.00011891820759046823,9.02966785361059e-05,0.010809972882270813,0.004359949845820665,2.547105850680964e-06,8.389175491174683e-06,1.1891821571907712e-07,4.51483378460793e-10,0.8709866484690295,0.8709866484690295,,0.015181543305516243,,,
3675,train,,0.01517663337290287,0.010788993909955025,87.54157257080078,1.8507900676922873e-05,0.08587207645177841,0.00012414537195581943,9.065399353858083e-05,0.010788993909955025,0.004377078730612993,1.8507901131670224e-06,8.587207048549317e-06,1.241453730926878e-07,4.532699493520198e-10,0.871116017591184,0.871116017591184,,0.015176231972873211,,,
3700,train,,0.015221844427287579,0.010810106992721558,88.0314712524414,2.472814594511874e-05,0.07589387148618698,0.00010117259080288932,9.105771459871903e-05,0.010810106992721558,0.004401573445647955,2.472814685461344e-06,7.589386768813711e-06,1.0117259563457992e-07,4.5528855685539327e-10,0.8692822671839531,0.8692822671839531,,0.015250141732394695,,,
3725,train,,0.01517859660089016,0.01081335823982954,87.09539794921875,2.1873744117328897e-05,0.08166024088859558,0.00011475790961412713,9.02092142496258e-05,0.01081335823982954,0.004354769829660654,2.187374548157095e-06,8.166023690137081e-06,1.1475791694692816e-07,4.5104606161139316e-10,0.870826103633995,0.870826103633995,,0.015180309303104877,,,
3750,train,,0.015229126438498497,0.010785293765366077,88.65274047851562,2.204810516559519e-05,0.08856800943613052,0.00013533825404010713,9.17885554372333e-05,0.010785293765366077,0.00443263677880168,2.2048104710847838e-06,8.85680037754355e-06,1.3533825438116764e-07,4.589427726742201e-10,0.8684827857541313,0.8684827857541313,,0.01523036602884531,,,
3775,train,,0.015182883478701115,0.010785739868879318,87.7149658203125,2.50444354605861e-05,0.08760865032672882,0.0001294311514357105,9.089305240195245e-05,0.010785739868879318,0.004385748412460089,2.504443500583875e-06,8.760865057411138e-06,1.2943115734742605e-07,4.5446524321590687e-10,0.8707920424576833,0.8707920424576833,,0.015180856920778751,,,
3800,train,,0.015173681080341339,0.010819398798048496,86.87278747558594,1.8233178707305342e-05,0.08693447709083557,0.00012582259660121053,9.00331069715321e-05,0.010819398798048496,0.004343639127910137,1.8233179162052693e-06,8.693447853147518e-06,1.2582260922044952e-07,4.5016551597498733e-10,0.8708265731160717,0.8708265731160717,,0.015173383988440037,,,
3825,train,,0.015295327641069889,0.011160547845065594,82.48469543457031,1.543328835396096e-05,0.08871887624263763,0.00013029224646743387,8.5535051766783e-05,0.011160547845065594,0.004124234896153212,1.5433288353960961e-06,8.87188707565656e-06,1.30292249878039e-07,4.2767525632037007e-10,0.8695025934118956,0.8695025934118956,,0.01522920373827219,,,
3850,train,,0.015269088558852673,0.010961318388581276,85.87383270263672,4.869819531450048e-05,0.09081189334392548,0.00012797086674254388,8.891386823961511e-05,0.010961318388581276,0.0042936913669109344,4.869819804298459e-06,9.081189091375563e-06,1.2797087833860132e-07,4.4456932579706177e-10,0.8685933643850099,0.8685933643850099,,0.015308884903788567,,,
3875,train,,0.015190411359071732,0.010833675041794777,86.90094757080078,2.958564436994493e-05,0.08612341433763504,0.00011869769514305517,9.005699394037947e-05,0.010833675041794777,0.004345047287642956,2.958564436994493e-06,8.612340934632812e-06,1.1869769878103398e-07,4.502849482168614e-10,0.8709164883932381,0.8709164883932381,,0.015189019031822681,,,
3900,train,,0.015173298306763172,0.010803136974573135,87.18314361572266,1.9183524273103103e-05,0.08953773230314255,0.00013085361570119858,9.038040298037231e-05,0.010803136974573135,0.004359157290309668,1.9183523818355752e-06,8.953773431130685e-06,1.3085362127185363e-07,4.5190201580780354e-10,0.8708072338506845,0.8708072338506845,,0.015173320658504963,,,
3925,train,,0.015427492558956146,0.01083532813936472,91.62366485595703,1.990698183362838e-05,0.08862380683422089,0.0001272913214052096,9.467877680435777e-05,0.01083532813936472,0.004581183195114136,1.990698137888103e-06,8.862380127538927e-06,1.2729132947697508e-07,4.73393879651951e-10,0.8703201357607515,0.8703201357607515,,0.015713509172201157,,,
3950,train,,0.015189622528851032,0.0108105493709445,87.36365509033203,2.766061879810877e-05,0.08015432208776474,0.000107678679341916,9.050543303601444e-05,0.0108105493709445,0.004368182737380266,2.7660619252856122e-06,8.015432285901625e-06,1.0767868729999464e-07,4.5252715463739435e-10,0.8702225675276041,0.8702225675276041,,0.015193318016827106,,,
